user,item,rating,time
10977,2785,1,1542094808
10977,4969,1,1576007079
10979,8480,1,1372886185
10982,8008,1,1527209729
10983,2902,1,1633788999
10983,4663,1,1589200025
10983,5225,2,1632013590
10983,6319,2,1508079026
10983,7901,1,1638499453
10989,8868,2,1413120419
10996,108,2,1453073130
10996,1945,2,1453038562
10997,6647,1,1566222295
10999,3827,2,1296401620
11000,7013,1,1457362790
11007,2766,2,1430015878
11007,4117,2,1484633825
11011,2023,1,1623115228
11012,2912,2,1345649723
11013,2912,2,1359323361
11016,2449,1,1243521057
11022,4451,1,1615078000
11022,9045,1,1577497510
11023,2314,1,1498329123
11024,2290,1,1236480679
11024,5308,2,1306970353
11026,7170,2,1572221042
11030,1080,1,1533040031
11031,6159,1,1629422817
11032,2638,1,1641007520
11037,7151,1,1368266510
11040,5749,1,1549822051
11042,3256,1,1430686801
11042,5194,2,1616360040
11046,3237,1,1316617534
11047,7309,1,1460786219
11048,3680,1,1476647466
11051,3482,1,1521569881
11053,4270,1,1449367537
11054,7407,2,1266603317
11057,5776,1,1547774301
11057,9094,1,1530107722
11058,287,2,1344198660
11058,668,2,1556327352
11058,859,2,1363619277
11058,1368,2,1270056185
11058,1820,2,1276633107
11058,2185,2,1276633775
11058,2966,2,1276983676
11058,3277,1,1412702158
11058,3900,2,1385830162
11058,7478,2,1322434128
11058,9245,1,1266607010
11062,1846,1,1561855488
11062,2138,1,1550965911
11062,3714,1,1620516228
11064,1260,2,1454390486
11067,6483,1,1404874990
11069,450,1,1519965228
11069,749,1,1517885332
11076,3888,1,1550465587
11079,8850,2,1638751523
11080,6959,2,1549604112
11084,3882,1,1347432654
11085,3638,1,1510173851
11086,279,1,1618631570
11086,2024,1,1582819494
11086,3982,1,1618631227
11087,2426,1,1557227974
11092,9026,2,1562949716
11094,469,1,1505423737
11095,7801,2,1562444052
11099,2778,2,1319427721
11099,5065,2,1522108092
11099,5508,2,1496419508
11101,1661,2,1506988939
11102,3165,1,1480877327
11104,4258,1,1607630484
11104,7168,1,1639462682
11109,5935,1,1536705263
11117,6741,1,1499908596
11123,7026,2,1334730414
11125,7718,1,1622513617
11126,4695,1,1496176092
11131,61,1,1530288216
11133,5140,2,1394928436
11135,61,2,1414073527
11137,53,1,1459616258
11137,2817,2,1459615382
11139,3890,1,1534101496
11141,4235,1,1536797309
11142,6370,2,1502849628
11144,363,1,1344291721
11144,7677,1,1364235177
11144,8718,2,1344817513
11148,2924,1,1514769011
11150,6076,1,1427335427
11152,7061,1,1625461641
11155,5273,1,1432324178
11156,534,1,1316432616
11156,8513,1,1316433703
11159,2902,1,1478125128
11160,4795,1,1553825026
11163,409,1,1434750274
11163,4468,1,1419794988
11165,8861,1,1295195233
11166,8221,1,1567973191
11168,3444,2,1412623749
11171,2735,1,1506067394
11172,1747,2,1601655322
11172,2912,1,1593817842
11174,2736,2,1567202535
11175,1997,1,1599166764
11177,169,2,1454707351
11177,2028,2,1486560953
11177,8464,1,1381519818
11181,20,2,1409772931
11181,2102,1,1413688288
11181,2974,1,1412990694
11181,3676,1,1414537162
11181,4180,1,1410297232
11181,4984,2,1410302714
11181,5589,1,1409676889
11181,6765,1,1413407750
11181,8861,1,1403206771
11183,6529,2,1476731233
11185,8760,2,1558585276
11188,4787,2,1388519652
11189,4920,1,1602615911
11190,4437,1,1554343334
11193,7172,1,1625539464
11193,9184,2,1458538032
11194,9325,1,1602476925
11196,4123,1,1425519485
11197,1965,2,1550617897
11197,8577,1,1583602514
11201,3721,1,1642370139
11202,5025,1,1622506225
11203,4312,2,1286918582
11203,4943,2,1286826225
11203,5710,1,1284760006
11203,8373,2,1287440127
11203,9351,2,1287688546
11205,2524,2,1469656763
11209,1236,2,1620585056
11215,4260,1,1267220710
11217,6693,1,1605400210
11218,1087,2,1510247563
11219,86,1,1454274624
11219,86,1,1458397254
11225,4211,1,1559517853
11230,4477,1,1487524422
11231,3640,1,1601787389
11236,3106,2,1442603271
11239,7156,1,1558322851
11244,36,2,1559342049
11244,1914,1,1559060276
11244,3059,2,1430925139
11251,9197,1,1458917787
11258,3015,1,1370809467
11258,5173,2,1376409433
11258,8613,1,1382708948
11259,9128,1,1628805863
11262,7836,1,1570901560
11269,3016,2,1347629442
11270,9087,1,1229834149
11271,6342,1,1528654794
11271,8635,1,1555822570
11274,3526,1,1521894783
11275,2319,2,1550341826
11275,7020,2,1595184584
11278,673,1,1446595293
11282,7505,2,1458148309
11284,1743,2,1491835927
11284,8167,1,1369148420
11284,9348,1,1444437957
11288,2179,1,1374805376
11291,37,2,1274703718
11293,1198,2,1491321335
11302,5959,1,1396721252
11304,5776,2,1373221506
11305,2726,1,1440308292
11308,2642,1,1462576341
11310,3437,1,1599760980
11314,601,2,1495318723
11315,7413,1,1476313344
11317,3859,1,1401606351
11319,7181,1,1391892754
11320,413,1,1485552168
11321,8777,1,1588262351
11324,1042,1,1483356045
11325,8130,1,1491093174
11330,7392,2,1560447597
11333,6446,1,1388271908
11337,4542,1,1509287294
11337,6629,1,1517719012
11338,8136,1,1269267108
11340,8211,1,1476653952
11343,5136,1,1532095737
11344,1338,1,1322334686
11347,537,2,1499704317
11347,9322,1,1501118703
11348,6091,1,1407957901
11350,8729,1,1458441779
11353,2496,1,1639790121
11354,5707,1,1373919978
11356,2879,1,1423376084
11356,8644,2,1428281094
11357,5157,1,1558655318
11362,1364,1,1353330908
11366,607,2,1573436680
11366,2481,2,1561504737
11366,2766,2,1573684003
11366,7713,1,1549590778
11366,8286,2,1575172715
11367,3882,1,1288592279
11369,7551,1,1614985934
11370,2912,1,1396657364
11373,6908,1,1641225565
11376,2214,1,1609404491
11378,7963,1,1433288839
11380,6483,1,1418150088
11382,4105,2,1512246567
11386,3015,2,1388172324
11389,8561,1,1298305558
11398,399,1,1354489444
11398,3888,1,1553399248
11398,5117,1,1370272850
11398,7160,2,1562978554
11399,1220,1,1634405082
11399,4951,1,1634944941
11401,8480,1,1328672202
11405,8396,2,1527710955
11408,394,1,1448517269
11408,1729,1,1480606136
11408,3800,1,1435772618
11410,6052,1,1629580189
11414,3568,2,1448075617
11414,5265,1,1422299484
11416,1332,1,1621303619
11416,6447,1,1318256428
11416,7128,1,1356304510
11422,4024,1,1466962358
11422,8687,1,1468773771
11422,8977,1,1531021135
11422,8977,1,1547671048
11422,8977,1,1469247593
11423,2787,2,1263840261
11424,880,1,1544207349
11424,2071,2,1502219237
11424,2592,1,1257910069
11424,3182,1,1356024018
11424,5093,2,1516908997
11424,6279,1,1359899886
11424,6368,1,1392251584
11429,2905,1,1473618620
11430,8083,1,1484152021
11431,2617,2,1605557693
11432,5422,2,1330657306
11434,2726,1,1265166672
11434,8050,2,1265688698
11440,2949,1,1554917848
11441,3577,2,1559158487
11445,667,1,1542209663
11449,5761,1,1518135796
11449,8854,1,1439506505
11451,853,2,1251472842
11451,1652,2,1315538274
11451,1750,1,1248794245
11451,3446,2,1243989970
11451,3854,2,1242836767
11451,4083,2,1243826788
11451,5042,1,1299200817
11451,5745,2,1264538980
11451,7017,2,1287069217
11451,7327,2,1243826466
11451,8093,2,1308051400
11458,85,1,1618877912
11458,2461,1,1429479523
11459,2616,1,1290961193
11463,829,2,1378911641
11463,870,1,1576535854
11463,1124,2,1576703165
11463,2230,1,1621626640
11466,9357,1,1633978445
11468,5657,1,1372855512
11472,209,1,1565456610
11472,1817,1,1538778012
11472,6253,1,1543274431
11473,5156,1,1350762496
11476,6064,1,1496998185
11478,7173,1,1471355870
11478,7485,2,1394404665
11482,503,1,1642214191
11483,341,1,1616269790
11484,7988,1,1560377090
11486,1385,2,1303009122
11486,2328,2,1301229654
11486,2737,2,1354301248
11486,2737,1,1465589744
11486,2982,1,1443992022
11486,3535,1,1439242292
11486,3613,2,1407246129
11486,6663,1,1449758560
11486,8604,1,1451496044
11486,8609,2,1407118920
11490,7033,1,1459789804
11493,6075,2,1556874425
11495,7170,2,1422758822
11497,6040,1,1558558489
11497,7857,1,1529199547
11497,8097,1,1529198756
11498,6555,1,1599528818
11502,4734,1,1580400186
11505,8847,2,1457888249
11507,685,2,1248652877
11507,1406,1,1245677600
11507,4896,2,1329915168
11507,7017,1,1245246463
11507,8607,2,1244473145
11507,8607,1,1294107934
11508,1795,2,1507410852
11508,6512,1,1501529686
11508,7834,2,1501528410
11510,8450,1,1428704146
11512,8571,1,1389303605
11514,1271,1,1360754792
11514,5427,1,1423355555
11516,169,2,1391916627
11516,862,2,1408798101
11516,5884,2,1416972325
11516,8038,2,1627411215
11517,6182,2,1443464161
11522,1810,1,1566695529
11523,3449,1,1577037487
11524,341,2,1597173647
11526,2180,1,1491216278
11528,5414,2,1467503242
11531,806,1,1397324493
11531,5941,1,1390228413
11531,8434,1,1440849139
11532,5225,1,1432067536
11533,8520,1,1580667961
11536,2071,1,1534206286
11540,549,2,1469734082
11540,696,1,1533697674
11540,1124,1,1494759543
11540,1395,1,1433970244
11540,1395,1,1433627260
11540,1395,2,1390701013
11540,1829,1,1450559115
11540,1934,1,1470909523
11540,1975,2,1390918040
11540,1982,1,1472688503
11540,2188,1,1472657983
11540,2233,1,1453084122
11540,2671,2,1485271624
11540,2939,1,1517620302
11540,3096,2,1491442889
11540,3681,1,1389889388
11540,3818,1,1389234102
11540,4510,1,1409573250
11540,4866,1,1365014684
11540,4967,2,1437016523
11540,5131,1,1449015895
11540,5340,1,1470335213
11540,5828,1,1472659231
11540,5851,1,1641828702
11540,6227,1,1494760494
11540,6697,1,1390700492
11540,6697,1,1422150658
11540,6714,1,1546642911
11540,6714,1,1589187861
11540,7199,1,1389289151
11540,7434,1,1437331415
11540,7518,2,1469832379
11540,7518,1,1469411725
11540,7580,1,1535718958
11540,7646,1,1389892352
11540,7873,1,1476973883
11540,7873,1,1479343856
11540,7964,1,1530121694
11540,8040,2,1459533385
11540,8051,1,1478737483
11540,8322,1,1423679522
11540,8322,1,1424907576
11540,8581,1,1450447597
11543,5592,1,1476060395
11544,8632,1,1568080238
11547,7271,1,1461259452
11548,61,2,1477105303
11548,3237,2,1476923333
11548,3945,1,1476845322
11548,9103,1,1476845770
11549,4248,1,1637581237
11550,3287,2,1535245056
11552,4599,2,1565832778
11552,5341,2,1489285780
11552,5658,1,1550634472
11552,5658,2,1548080129
11552,5658,1,1556925131
11552,6007,2,1558280277
11552,6835,2,1525256832
11553,7971,2,1490490138
11554,2147,2,1484784961
11558,5718,1,1641404669
11562,8141,1,1620655353
11563,2514,1,1533500590
11563,5502,2,1315713938
11563,7847,2,1324849835
11563,8350,1,1588726748
11566,4553,1,1497563098
11566,6413,1,1532733858
11567,4070,1,1305346860
11567,5212,2,1300333064
11572,3609,1,1445622515
11573,3449,1,1640222202
11574,1209,2,1338089848
11575,3031,1,1600995394
11577,3589,2,1383711999
11577,8022,2,1350263750
11579,4265,1,1594230950
11582,7255,2,1331012810
11584,3237,1,1601834450
11585,6434,2,1361217104
11586,411,1,1412860709
11588,3609,1,1391312735
11589,6470,1,1344151620
11589,8342,1,1344151753
11596,219,1,1594403886
11596,2289,1,1497743899
11596,2289,1,1497888546
11598,1260,1,1581302023
11601,95,1,1573507272
11601,2032,1,1448485421
11601,6373,1,1507907306
11603,5113,1,1535923371
11606,6916,1,1336510983
11606,6916,2,1301501537
11607,61,1,1394846059
11609,4044,1,1566063186
11617,3554,2,1490922606
11619,295,2,1442703652
11620,2365,1,1309994119
11623,8053,1,1461632662
11624,7250,1,1605639053
11631,7255,2,1560644781
11632,2292,1,1419953528
11636,8078,1,1552743835
11637,3607,1,1383939924
11637,3626,1,1333491307
11637,6996,1,1328296433
11637,9090,1,1499463738
11638,6346,2,1471700183
11647,2268,1,1527951593
11649,1068,1,1494624707
11649,7035,1,1480886765
11652,6647,1,1481086780
11655,3062,1,1340724227
11658,5762,2,1265502443
11659,3065,2,1621336187
11660,103,1,1318537562
11660,124,2,1561411879
11660,209,1,1522247189
11660,310,1,1352221777
11660,767,2,1253850337
11660,2600,2,1239647051
11660,3927,2,1438886816
11660,4025,2,1449523189
11660,4042,2,1605125439
11660,4912,2,1317923871
11660,5239,2,1270149644
11660,5521,2,1369418162
11660,6265,1,1400994357
11660,6362,2,1246931595
11660,6722,2,1504811610
11660,6806,1,1243131403
11660,7825,1,1352083365
11660,8373,1,1276786686
11660,8627,1,1244742166
11660,8637,2,1352219220
11660,9140,2,1267847184
11660,9242,1,1387350432
11660,9318,2,1326123302
11660,9358,2,1369419576
11662,336,1,1430763751
11664,5435,2,1550760210
11666,7880,1,1623183162
11668,6695,1,1490920599
11670,1063,2,1271355942
11670,6192,2,1312259972
11670,7915,1,1312259502
11674,6572,1,1556940740
11675,912,2,1509145353
11679,3426,2,1574477659
11679,3882,2,1574547622
11679,7104,2,1577460034
11682,8723,1,1523320383
11687,4668,1,1588462978
11687,9133,2,1548001406
11688,6483,1,1436051466
11688,6483,1,1433203371
11690,1216,1,1519386111
11690,1784,2,1466795204
11690,3383,1,1462147140
11690,4468,2,1466808554
11693,8155,1,1598049843
11693,8927,1,1587857439
11697,4601,1,1580926273
11699,7255,1,1424581532
11704,9364,1,1462550557
11705,2319,1,1520665428
11707,626,2,1371595713
11707,2176,1,1459351566
11707,4607,2,1278866030
11707,4769,2,1383498350
11709,6482,2,1244606827
11710,1253,2,1554571766
11710,4749,2,1524360055
11711,4260,1,1412909340
11713,1172,1,1559844098
11714,2275,1,1552781140
11719,2040,1,1629690004
11722,1654,1,1327013955
11724,3124,1,1473714334
11727,6154,1,1392862539
11737,6989,2,1273774209
11738,8747,1,1270592415
11739,8287,1,1569019899
11742,923,1,1331129448
11746,6053,1,1435680443
11746,6053,1,1449863281
11747,4232,1,1448603039
11750,3852,2,1310674017
11751,1469,2,1558244179
11752,2211,2,1398028535
11752,5042,2,1398028018
11754,4444,1,1565491737
11756,5271,1,1525571575
11759,2580,2,1376398201
11759,7688,2,1399212658
11760,3369,1,1550453956
11761,5248,1,1642531521
11764,177,1,1391036125
11765,451,1,1528398274
11765,6808,2,1528397377
11766,1851,1,1494442254
11766,5330,1,1619976825
11766,5992,1,1563023901
11766,7065,1,1585151750
11771,4534,1,1434227413
11774,2156,1,1516563459
11775,9191,1,1505684264
11782,5970,1,1359407840
11783,4753,2,1561220572
11785,6640,2,1417277500
11786,3734,2,1331782582
11787,5286,2,1518962629
11788,682,1,1463329866
11788,7549,2,1498571348
11789,5967,1,1546982013
11796,6892,2,1583623448
11799,8481,2,1449429363
11802,3318,1,1551042193
11804,1127,1,1433560956
11804,5776,1,1433565482
11804,7399,1,1434762684
11811,61,1,1532651085
11813,18,1,1427766690
11816,5593,2,1607128795
11817,8495,1,1187299644
11820,8365,1,1434797677
11822,6595,1,1428872059
11828,2735,2,1548301229
11830,86,2,1519099367
11832,7269,2,1339906144
11833,6611,2,1411749114
11834,2447,1,1555801063
11837,336,2,1367504300
11837,4223,2,1365078779
11837,5263,2,1363719860
11838,3299,2,1548378603
11841,3061,1,1372726884
11842,8591,1,1485458951
11847,5525,1,1540843976
11848,5607,1,1576644569
11848,6762,1,1549215135
11848,8023,2,1446507415
11849,1975,1,1452450312
11851,132,2,1416840324
11851,1278,1,1378990995
11851,1344,2,1313346438
11851,1814,2,1315848692
11851,2078,2,1410800415
11851,2325,2,1273592689
11851,3167,2,1375189138
11851,3850,1,1401203208
11851,4375,2,1360955953
11851,5167,2,1341760959
11851,5198,2,1378992011
11851,5548,2,1374879695
11851,5776,2,1420740385
11851,7324,2,1358176471
11851,8072,2,1356643265
11852,6869,2,1281310604
11854,8876,1,1507600199
11856,6647,1,1526911496
11857,6438,2,1637540282
11858,2331,1,1454604909
11860,155,1,1440549365
11862,1838,1,1632012921
11863,7880,2,1542477511
11865,132,1,1396871985
11866,8268,1,1290631141
11867,1214,2,1367716348
11871,1649,1,1623346181
11872,8542,1,1432992897
11874,2587,2,1505091894
11874,2966,1,1410228168
11875,7998,2,1374965763
11876,5278,2,1452901371
11876,8810,2,1583348818
11878,2513,2,1532748098
11880,1008,2,1410796295
11880,7474,1,1410970621
11881,2056,1,1512746479
11881,7594,1,1630337233
11881,9224,1,1461109862
11882,4626,2,1535309675
11882,7265,2,1513720093
11886,6915,2,1461810646
11886,7608,2,1462551937
11890,2842,2,1307634729
11890,4768,1,1318106350
11890,6892,2,1318106883
11890,7385,1,1430926383
11890,9284,1,1374166310
11897,1128,1,1394483208
11897,3241,1,1357622661
11897,3505,1,1356918384
11897,5302,2,1355424060
11897,6541,1,1344913307
11897,7081,1,1339461563
11897,7272,1,1376144881
11899,5828,1,1355807611
11904,2976,1,1439661287
11907,4530,1,1509937743
11908,198,1,1526474379
11909,2912,2,1422681916
11910,1678,2,1541119385
11913,3328,1,1399930290
11915,7851,1,1302493336
11916,5879,1,1555631579
11918,6057,1,1500945346
11919,1126,1,1520802497
11919,2275,2,1321193747
11919,2612,1,1384355144
11919,5463,2,1327248810
11919,6224,1,1327777042
11919,7799,2,1298159859
11919,8946,1,1320511238
11920,395,2,1369845786
11922,9177,1,1509302248
11923,322,1,1489621056
11923,1039,2,1488993649
11923,1614,2,1505722584
11923,2152,2,1522439921
11923,3045,2,1554607799
11923,4628,2,1508814240
11923,7527,2,1427775742
11923,7957,2,1488341344
11930,2021,2,1351712206
11930,3773,2,1358003187
11933,2999,2,1300717643
11934,1216,1,1485277890
11937,1541,2,1578075895
11944,968,1,1468570642
11945,5042,1,1540661551
11946,6064,1,1557020891
11947,5789,1,1403711792
11949,6590,2,1537717976
11953,357,1,1548970389
11954,2632,1,1641566495
11957,697,1,1427992356
11958,3015,1,1499194337
11959,6743,1,1372857691
11960,2100,1,1508269621
11960,8965,1,1440325005
11961,7651,1,1494115028
11962,4149,1,1475130031
11963,2541,1,1532447267
11963,4545,2,1532447133
11964,3531,1,1478399175
11966,6727,1,1632588167
11968,7761,1,1589817498
11974,1579,1,1566976208
11978,949,1,1509236246
11978,6514,1,1441237552
11978,6788,1,1502561023
11982,1214,2,1439652901
11989,1570,1,1406662170
11990,7065,2,1487890533
11997,3525,1,1391384873
12002,1113,2,1558133920
12006,8744,1,1484236093
12007,6426,1,1417361657
12008,2064,1,1415817640
12009,8763,1,1408636812
12011,5562,1,1552620919
12014,1603,1,1315675305
12015,3377,2,1343082526
12016,4593,1,1514829251
12016,4593,1,1515772591
12016,4593,1,1514340345
12018,188,2,1425937173
12018,911,1,1388524484
12018,3115,1,1456283933
12018,3143,1,1427507600
12020,1940,1,1387221349
12021,499,1,1526863899
12022,3501,1,1462317653
12025,8639,2,1379962859
12035,1642,2,1629458161
12035,7358,2,1446477002
12035,7563,1,1616108724
12035,8249,1,1604104627
12037,1092,1,1490482394
12037,2053,1,1408151413
12037,3000,1,1428179020
12037,4161,1,1465837056
12037,8491,1,1392253950
12038,2882,2,1455678918
12038,4960,1,1534188795
12040,7998,2,1565402510
12043,3677,1,1535300049
12044,7340,1,1363721257
12047,640,2,1468578353
12049,3668,1,1515802931
12050,1279,1,1526310554
12051,3021,1,1526514516
12054,8411,1,1506557598
12057,6145,2,1506356810
12061,4890,2,1581390721
12061,7496,1,1484258147
12063,992,1,1421832637
12063,992,2,1397518187
12063,6103,2,1415818434
12065,1697,1,1544627692
12065,1967,1,1615840475
12065,5486,1,1631328317
12065,7632,1,1633443752
12067,7175,1,1553891365
12073,123,2,1455771841
12073,256,2,1453089084
12073,888,2,1526079254
12073,1030,1,1523413088
12073,1711,1,1455300900
12073,1913,2,1432434718
12073,2050,1,1444875961
12073,2269,2,1443660613
12073,2353,2,1491167874
12073,2451,2,1470795861
12073,2553,2,1444087783
12073,2574,2,1455740374
12073,2725,2,1442341944
12073,2959,2,1432345114
12073,2972,2,1432243464
12073,2973,1,1471830064
12073,3007,1,1450113351
12073,3198,2,1456288586
12073,3224,1,1476757086
12073,3401,2,1532316486
12073,3441,2,1524607052
12073,4380,1,1451688368
12073,4490,2,1470333094
12073,4491,2,1382903463
12073,4491,1,1562121671
12073,4556,2,1446257106
12073,4599,2,1443811491
12073,4630,1,1445806959
12073,5179,2,1451621951
12073,5437,1,1444876773
12073,5521,2,1466553907
12073,5534,1,1471049134
12073,6066,2,1432434189
12073,6348,1,1444087235
12073,6502,1,1409859366
12073,6700,1,1407514637
12073,6799,1,1470881737
12073,7108,1,1444427988
12073,7118,2,1577906772
12073,7309,2,1377320114
12073,7347,2,1523546262
12073,7347,2,1564778356
12073,7425,1,1574272331
12073,7772,1,1553109820
12073,7866,1,1523739145
12073,8001,2,1502208198
12073,8233,2,1455248017
12073,8430,1,1473972202
12073,8492,2,1453048346
12073,8634,1,1477103146
12074,5906,1,1456445991
12076,3227,1,1475945454
12077,8211,2,1515018956
12078,8614,2,1428085192
12079,4372,1,1623782537
12081,6947,2,1433078316
12084,4111,2,1423686585
12084,5836,1,1406948130
12085,1216,1,1448552882
12085,1307,2,1326900193
12085,1408,1,1430356389
12085,6579,1,1327508106
12085,7265,1,1408383597
12089,4032,2,1543341665
12090,2211,1,1500484335
12091,2928,1,1608046482
12093,1305,1,1453157405
12093,2814,2,1439074706
12093,3369,2,1384277838
12095,1797,2,1208664915
12096,5197,1,1630538293
12096,5293,1,1629167145
12097,4357,1,1384583074
12100,6052,1,1641762928
12109,1591,2,1552941022
12109,4686,1,1543960155
12115,5134,2,1449803113
12117,4280,1,1440355646
12122,2580,2,1264092425
12125,6852,1,1567482489
12126,915,1,1447463405
12126,4881,1,1304095836
12127,4933,1,1506535409
12132,7912,1,1590882562
12135,4341,1,1611969964
12136,4676,1,1442807954
12140,3694,1,1489770034
12144,2093,1,1579640674
12144,2637,2,1566307369
12144,4097,1,1581547182
12144,5621,1,1514424052
12144,5722,2,1539716156
12144,7167,1,1626076174
12144,7874,1,1564056853
12144,8111,1,1557235464
12144,8576,2,1533574787
12144,8628,1,1577989439
12144,9360,1,1576614667
12150,1187,2,1550643037
12156,1373,1,1497317569
12156,3237,1,1623732287
12160,8820,1,1551492574
12161,8588,1,1540863785
12163,7221,1,1360516659
12165,9033,1,1304952147
12166,8819,1,1521300103
12174,5225,2,1390659574
12175,9374,1,1526415981
12177,448,1,1311208560
12183,2109,2,1471903967
12185,1275,2,1506820586
12185,4016,1,1416968144
12186,1761,1,1565195429
12186,7412,1,1495664590
12187,5076,2,1622657335
12189,806,1,1444823792
12191,2390,1,1482339599
12191,5356,1,1541805674
12191,8778,1,1510704768
12191,9123,1,1510707174
12197,1914,1,1450120324
12201,8291,1,1376248363
12207,3986,1,1626716446
12207,3986,1,1631397946
12208,8342,1,1421481426
12212,1747,1,1407090774
12215,1241,1,1508076535
12216,4367,2,1421270769
12222,7932,1,1535164372
12226,2783,1,1550437868
12228,667,1,1613161131
12229,8653,2,1468263138
12232,3793,1,1373059022
12234,2398,2,1527598827
12234,3538,1,1537484485
12234,5263,2,1596411206
12234,6906,2,1516742020
12234,7386,1,1561986434
12234,8069,1,1519834777
12235,667,1,1599278875
12235,5203,1,1424144667
12236,4282,1,1518805459
12236,4282,1,1518658634
12237,2885,1,1566939145
12239,569,1,1412194296
12239,3376,1,1542505977
12239,5029,1,1528721039
12239,5029,1,1514207628
12239,5096,1,1442337709
12239,5353,1,1533485587
12240,6682,2,1594935079
12243,4269,1,1617893288
12247,551,2,1388359860
12251,2935,1,1389477981
12259,4137,2,1370699246
12260,2045,1,1554309377
12263,1322,2,1556124386
12263,6947,2,1561760145
12263,7094,2,1532891460
12263,8389,2,1568315390
12265,7255,1,1439820646
12271,1260,1,1461066001
12273,750,1,1442707999
12273,2173,1,1312078268
12273,4497,1,1417484389
12273,4719,2,1335124558
12273,7872,2,1312077522
12273,9375,1,1310363436
12276,61,1,1530335511
12276,6916,2,1404364053
12279,5273,2,1421698908
12281,3882,1,1546619462
12283,47,2,1247615713
12283,2584,2,1288750897
12283,2879,1,1288753082
12283,4689,2,1248307770
12283,9351,1,1288751791
12286,3944,1,1388673183
12286,4400,1,1419344420
12286,6460,2,1373120403
12286,6541,1,1428954454
12290,5934,2,1463402464
12290,5934,1,1566955723
12291,210,2,1356369245
12298,566,1,1282249998
12299,4663,1,1463377154
12300,1602,2,1595973178
12302,3237,2,1574089766
12302,3347,2,1570231197
12305,3882,2,1484069713
12305,8731,2,1484069984
12307,6447,1,1410275907
12311,4574,1,1403390824
12311,5742,1,1326128674
12312,2888,2,1523992576
12313,4856,1,1272922532
12313,5418,1,1272923563
12314,3150,2,1552088179
12314,4047,1,1555208452
12314,8318,1,1559172000
12317,7009,1,1589419381
12321,5710,2,1522325694
12323,5920,1,1441580268
12326,1437,2,1437324345
12326,5712,1,1449924141
12327,5525,1,1499375491
12334,4256,1,1266194028
12341,2078,2,1639069888
12342,8586,1,1386470632
12343,2293,1,1379425317
12344,426,1,1505263495
12344,6772,1,1354551265
12348,5966,1,1419040244
12350,3882,2,1392597132
12352,6840,1,1572661478
12355,7471,1,1421769400
12358,1524,2,1552745900
12361,2089,1,1207702480
12371,955,2,1541961353
12372,7691,1,1527286958
12375,8504,2,1470440712
12377,483,2,1397138971
12377,3795,1,1453990928
12377,4223,2,1392740520
12380,2014,1,1642564456
12384,6534,1,1571864137
12386,275,1,1538251876
12386,5113,1,1579197562
12386,8355,1,1596497267
12390,2275,2,1549856454
12394,8284,2,1532623261
12397,2054,1,1583201305
12397,9161,1,1556557745
12404,7170,2,1384625553
12405,6574,2,1336672208
12408,2860,1,1427904056
12412,8775,2,1402510792
12413,4073,1,1612718820
12414,3882,1,1320688947
12416,6184,1,1531780059
12417,4795,1,1596140656
12426,2644,1,1369690235
12426,6227,2,1367894263
12429,2610,1,1394740930
12430,793,1,1367785273
12432,8359,2,1337480415
12433,2912,2,1492806051
12435,1457,1,1565122060
12437,8664,2,1478018619
12441,592,1,1585155119
12443,7279,1,1303552824
12444,2860,1,1428004992
12446,48,1,1484255894
12446,589,1,1559181398
12447,3986,1,1508202433
12451,8450,1,1640695306
12451,8450,1,1640556466
12452,3385,2,1623683954
12455,2921,2,1554004932
12456,7255,1,1298479305
12458,3938,1,1542743666
12458,4461,1,1535175208
12459,8156,1,1452308543
12460,1826,1,1583465657
12463,615,2,1491054529
12463,1467,2,1468171916
12463,6514,1,1438564727
12464,2258,1,1466095152
12466,892,1,1510428110
12472,1244,1,1389618118
12479,1967,1,1583554093
12479,5584,1,1589221191
12481,6076,1,1539224834
12483,3979,2,1435712209
12485,1945,2,1512222935
12485,5251,1,1444959080
12486,6574,2,1563228078
12487,91,1,1479065579
12489,2809,2,1576808263
12489,3944,1,1462066580
12489,6776,1,1560471755
12490,5739,1,1563997452
12492,6653,1,1303401168
12497,6192,1,1536716380
12497,8147,2,1377388913
12502,3864,1,1359425497
12504,1114,1,1529976947
12504,1195,1,1549744816
12506,5979,1,1440594658
12506,8389,1,1459278888
12507,8385,1,1631828332
12508,1693,1,1505756764
12508,2028,1,1505184213
12508,3041,1,1505097895
12508,5042,1,1418754841
12508,5998,2,1472380394
12508,6529,1,1472144576
12508,7292,1,1505757051
12513,1822,1,1395324322
12515,2253,1,1565559626
12520,529,2,1435766473
12521,1758,1,1632947668
12522,5793,1,1470686423
12523,5029,1,1618836898
12524,1319,1,1599783321
12528,1747,2,1371399778
12531,7977,1,1540610418
12532,4157,2,1408972231
12533,3015,2,1551318018
12540,2541,1,1597766602
12540,4109,2,1554945371
12540,6205,2,1573175307
12540,7846,2,1539091512
12541,1873,1,1500126849
12541,4976,2,1360594176
12541,7582,1,1376694365
12543,4571,2,1613177416
12546,552,2,1421297925
12548,7604,1,1552397083
12548,8162,1,1553793689
12551,3096,1,1433037954
12554,6758,2,1544549634
12556,275,1,1255964224
12559,2531,1,1488219368
12569,3956,2,1517447773
12570,7529,1,1526254165
12570,8051,2,1463972431
12576,7851,1,1547567818
12577,394,2,1349742274
12577,581,2,1458087666
12577,4801,2,1350849873
12577,7884,2,1462572571
